codigo_ibge,municipio,ano,produtividade_ton_ha_ibge,previsao
3526902,Limeira (SP),2005,71.879,74.98722538871863
3526902,Limeira (SP),2006,70.0,72.81824747506273
3526902,Limeira (SP),2007,70.0,72.018597697624
3526902,Limeira (SP),2008,70.0,72.75029964948213
3526902,Limeira (SP),2009,70.0,71.25994079685208
3526902,Limeira (SP),2010,80.0,74.00770843023255
3526902,Limeira (SP),2011,80.0,80.61200355355828
3526902,Limeira (SP),2012,80.0,79.558189027331
3526902,Limeira (SP),2013,83.0,80.69563799200267
3526902,Limeira (SP),2014,64.958,64.68049637067101
3526902,Limeira (SP),2015,72.698,68.44649199757093
3526902,Limeira (SP),2016,80.0,80.5629873876773
3526902,Limeira (SP),2017,80.0,80.15143402371683
3526902,Limeira (SP),2018,80.576,78.88458610243046
3526902,Limeira (SP),2019,79.2,80.12559868961898
3526902,Limeira (SP),2020,79.067,78.82377074335274
3526902,Limeira (SP),2021,90.0,81.57201295101554
3526902,Limeira (SP),2022,90.0,88.41576350704874
3526902,Limeira (SP),2023,79.422,84.74056240448789
3526902,Limeira (SP),2024,80.0,80.25181725090222
3527009,Lindóia (SP),2001,52.5,63.73113977639088
3527009,Lindóia (SP),2002,52.5,56.35210415584415
3527009,Lindóia (SP),2003,70.0,64.05015866274002
3527009,Lindóia (SP),2004,70.0,67.42843814330982
3527009,Lindóia (SP),2005,79.476,68.80500638908242
3527009,Lindóia (SP),2006,70.0,64.42764921235876
3527009,Lindóia (SP),2007,60.0,68.90053333167951
3527009,Lindóia (SP),2008,80.0,69.96376500215065
3527009,Lindóia (SP),2009,80.0,77.00863195088802
3527009,Lindóia (SP),2010,52.0,74.45444006431069
3527009,Lindóia (SP),2011,70.0,78.19053195342156
3527009,Lindóia (SP),2012,70.0,66.4829143638401
3527009,Lindóia (SP),2013,70.0,66.75649027855033
3527009,Lindóia (SP),2014,50.0,60.108033748402725
3527009,Lindóia (SP),2015,50.0,50.222335253196995
3527009,Lindóia (SP),2016,100.0,66.91855788177101
3527009,Lindóia (SP),2017,100.0,97.66828217275551
3527009,Lindóia (SP),2018,100.0,96.84672030137205
3527009,Lindóia (SP),2019,100.0,92.8004729608995
3527009,Lindóia (SP),2020,100.0,98.01817359337883
3527009,Lindóia (SP),2021,100.0,92.04242063347763
3527009,Lindóia (SP),2022,100.0,96.10020801742814
3527009,Lindóia (SP),2023,100.0,97.74682983172107
3527009,Lindóia (SP),2024,100.0,96.49841699772962
3527108,Lins (SP),2001,73.617,80.00326578127888
3527108,Lins (SP),2002,76.932,77.06196908211675
3527108,Lins (SP),2003,78.206,78.53981392579513
3527108,Lins (SP),2004,83.95,80.63007762833128
3527108,Lins (SP),2005,71.524,74.88903992164312
3527108,Lins (SP),2006,74.167,78.37894017261057
3527108,Lins (SP),2007,63.0,77.09875530613093
3527108,Lins (SP),2008,90.0,79.51715744235284
3527108,Lins (SP),2009,100.0,96.39756913791297
3527108,Lins (SP),2010,75.0,83.96214448878114
3527108,Lins (SP),2011,75.0,76.30151036392739
3527108,Lins (SP),2013,83.0,80.73608868698525
3527108,Lins (SP),2014,75.0,69.87521930604812
3527108,Lins (SP),2015,80.0,77.4740913516033
3527108,Lins (SP),2016,83.0,81.93967887325906
3527108,Lins (SP),2017,76.0,76.4162280492113
3527108,Lins (SP),2018,82.0,79.08986228170757
3527108,Lins (SP),2019,75.0,76.90875441122232
3527108,Lins (SP),2020,70.0,71.24819904241856
3527108,Lins (SP),2021,74.0,70.28280517235324
3527108,Lins (SP),2022,73.0,75.67720519133475
3527108,Lins (SP),2023,73.0,80.13100968589154
3527108,Lins (SP),2024,75.0,74.21319145967206
3527256,Lourdes (SP),2001,80.0,88.98529423119246
3527256,Lourdes (SP),2002,117.704,89.47104712759277
3527256,Lourdes (SP),2003,114.299,95.30698320268623
3527256,Lourdes (SP),2004,84.187,90.41211424284003
3527256,Lourdes (SP),2005,81.185,80.79466311297287
3527256,Lourdes (SP),2006,114.0,95.21237208900058
3527256,Lourdes (SP),2007,114.0,105.18380647019653
3527256,Lourdes (SP),2008,102.0,97.18903375392563
3527256,Lourdes (SP),2009,102.0,99.38360833160661
3527256,Lourdes (SP),2010,113.952,102.59242548071246
3527256,Lourdes (SP),2011,73.54,83.74520571136748
3527256,Lourdes (SP),2012,73.5,75.07382093491155
3527256,Lourdes (SP),2013,73.5,75.54501274886152
3527256,Lourdes (SP),2014,62.0,66.32708065817512
3527256,Lourdes (SP),2015,70.0,71.16242816055528
3527256,Lourdes (SP),2016,79.8,77.41158025229518
3527256,Lourdes (SP),2017,63.0,75.74710429033269
3527256,Lourdes (SP),2018,72.0,67.1575762597819
3527256,Lourdes (SP),2019,70.0,71.6014735345724
3527256,Lourdes (SP),2020,78.0,74.31913477511533
3527256,Lourdes (SP),2021,81.0,77.54205478044547
3527256,Lourdes (SP),2022,70.0,77.55556548313194
3527256,Lourdes (SP),2023,80.0,82.49996821119157
3527256,Lourdes (SP),2024,80.0,83.0664039172491
3527306,Louveira (SP),2012,60.0,51.26776826763514
3527306,Louveira (SP),2013,50.0,56.483933825410695
3527306,Louveira (SP),2014,55.0,53.382845536727146
3527306,Louveira (SP),2015,55.0,55.77865237648461
3527306,Louveira (SP),2016,55.0,56.06859308205684
3527306,Louveira (SP),2017,55.0,57.17105806696084
3527306,Louveira (SP),2018,55.0,52.744055596264836
3527306,Louveira (SP),2019,55.0,57.44509297084859
3527306,Louveira (SP),2020,55.0,58.370348430069924
3527306,Louveira (SP),2021,55.0,58.69208286886722
3527306,Louveira (SP),2022,55.0,52.6228336791958
3527306,Louveira (SP),2023,117.857,72.21492965845265
3527306,Louveira (SP),2024,55.0,80.07306124770409
3527405,Lucélia (SP),2001,70.0,71.92370574840241
3527405,Lucélia (SP),2002,79.688,83.57945315210034
3527405,Lucélia (SP),2003,79.81,77.91304439074872
3527405,Lucélia (SP),2004,80.0,79.95247900502878
3527405,Lucélia (SP),2005,80.464,82.15599978071927
3527405,Lucélia (SP),2006,87.0,85.25270142694485
3527405,Lucélia (SP),2007,87.0,84.73984658254149
3527405,Lucélia (SP),2008,87.0,85.23232780396783
3527405,Lucélia (SP),2009,86.986,84.84204023815653
3527405,Lucélia (SP),2010,87.0,84.06856228654273
3527405,Lucélia (SP),2011,80.0,77.68236546875505
3527405,Lucélia (SP),2012,63.0,67.831345283229
3527405,Lucélia (SP),2013,77.0,74.17529705374795
3527405,Lucélia (SP),2014,64.0,66.00423161648072
3527405,Lucélia (SP),2015,75.0,71.72714412530455
3527405,Lucélia (SP),2016,75.0,76.5609164804224
3527405,Lucélia (SP),2017,75.0,73.26573757584006
3527405,Lucélia (SP),2018,68.0,71.91366080007519
3527405,Lucélia (SP),2019,68.0,69.84432451879404
3527405,Lucélia (SP),2020,70.0,69.9638183015363
3527405,Lucélia (SP),2021,65.0,63.81514808617035
3527405,Lucélia (SP),2022,64.0,66.87652812189278
3527405,Lucélia (SP),2023,69.222,70.71707649086504
3527405,Lucélia (SP),2024,69.63,70.50187607276085
3527504,Lucianópolis (SP),2006,100.0,86.96615352688228
3527504,Lucianópolis (SP),2007,80.0,85.54087564428045
3527504,Lucianópolis (SP),2008,80.0,79.1908459626512
3527504,Lucianópolis (SP),2009,80.0,79.95923681269552
3527504,Lucianópolis (SP),2010,80.0,80.2016739402087
3527504,Lucianópolis (SP),2011,80.0,78.10968555546337
3527504,Lucianópolis (SP),2012,80.0,79.22106051858336
3527504,Lucianópolis (SP),2013,76.923,79.91021530850897
3527504,Lucianópolis (SP),2014,60.0,69.3701029415605
3527504,Lucianópolis (SP),2015,74.323,72.40959912044204
3527504,Lucianópolis (SP),2016,75.0,76.1021136629033
3527504,Lucianópolis (SP),2017,75.0,75.70589988369817
3527504,Lucianópolis (SP),2018,72.0,73.15701099826039
3527504,Lucianópolis (SP),2019,75.0,75.19146331617878
3527504,Lucianópolis (SP),2020,76.0,77.5685856265303
3527504,Lucianópolis (SP),2021,75.0,73.23696531224903
3527504,Lucianópolis (SP),2022,75.0,76.70856009194047
3527504,Lucianópolis (SP),2023,81.429,76.95679436243132
3527504,Lucianópolis (SP),2024,73.0,71.37640865129802
3527603,Luís Antônio (SP),2001,70.0,72.16278970856612
3527603,Luís Antônio (SP),2002,68.548,69.16277817910319
3527603,Luís Antônio (SP),2003,70.0,70.90403052706483
3527603,Luís Antônio (SP),2004,72.258,70.9912660203326
3527603,Luís Antônio (SP),2005,77.007,75.41204159360788
3527603,Luís Antônio (SP),2006,90.0,81.99080017611195
3527603,Luís Antônio (SP),2007,91.778,90.3744322459698
3527603,Luís Antônio (SP),2008,95.0,91.10612161767811
3527603,Luís Antônio (SP),2009,94.803,92.05434401311432
3527603,Luís Antônio (SP),2010,90.0,91.72712081275891
3527603,Luís Antônio (SP),2011,80.0,83.86402991092298
3527603,Luís Antônio (SP),2012,72.974,73.38633741007084
3527603,Luís Antônio (SP),2013,85.404,76.68890628427887
3527603,Luís Antônio (SP),2014,74.1,74.85912891920584
3527603,Luís Antônio (SP),2015,85.0,75.85068739586272
3527603,Luís Antônio (SP),2016,72.0,84.0628019288866
3527603,Luís Antônio (SP),2017,85.0,77.79021289406546
3527603,Luís Antônio (SP),2018,85.0,84.27589359019612
3527603,Luís Antônio (SP),2019,85.0,84.49892817485046
3527603,Luís Antônio (SP),2020,85.0,85.08127261438159
3527603,Luís Antônio (SP),2021,85.0,83.94642101653574
3527603,Luís Antônio (SP),2022,85.0,82.6228571998064
3527603,Luís Antônio (SP),2023,85.0,83.8328039885998
3527603,Luís Antônio (SP),2024,85.0,82.95120679094516
3527702,Luiziânia (SP),2001,62.5,73.96660113783159
3527702,Luiziânia (SP),2002,70.0,69.23422066499352
3527702,Luiziânia (SP),2003,70.023,70.93492007554812
3527702,Luiziânia (SP),2004,96.0,80.11546374617507
3527702,Luiziânia (SP),2005,79.0,83.03423542251429
3527702,Luiziânia (SP),2006,90.0,85.92671694490376
3527702,Luiziânia (SP),2007,90.0,89.16185736915367
3527702,Luiziânia (SP),2008,75.0,82.65562009809369
3527702,Luiziânia (SP),2009,75.0,78.08006594093752
3527702,Luiziânia (SP),2010,80.0,75.8457498332258
3527702,Luiziânia (SP),2011,75.0,78.93737927411522
3527702,Luiziânia (SP),2012,80.0,75.30381402868248
3527702,Luiziânia (SP),2013,70.0,77.63048562978777
3527702,Luiziânia (SP),2014,65.43,67.77885742784183
3527702,Luiziânia (SP),2015,62.72,65.97326576071916
3527702,Luiziânia (SP),2016,75.79,73.96896740144308
3527702,Luiziânia (SP),2017,68.33,71.88485546109125
3527702,Luiziânia (SP),2018,68.33,66.62688560887011
3527702,Luiziânia (SP),2019,70.0,73.03772869147286
3527702,Luiziânia (SP),2020,70.0,70.91836344942445
3527702,Luiziânia (SP),2021,70.0,70.73396902708357
3527702,Luiziânia (SP),2022,75.0,74.89211776331692
3527702,Luiziânia (SP),2023,80.0,81.46507942474364
3527702,Luiziânia (SP),2024,80.0,76.77369010253638
3527900,Lutécia (SP),2001,60.0,62.78372008068199
3527900,Lutécia (SP),2002,60.0,63.123091937850205
3527900,Lutécia (SP),2003,75.774,73.60922706122228
3527900,Lutécia (SP),2004,75.774,77.3486614395163
3527900,Lutécia (SP),2005,74.495,78.72916105554991
3527900,Lutécia (SP),2006,63.0,70.58571859959757
3527900,Lutécia (SP),2007,70.0,70.76113076819429
3527900,Lutécia (SP),2008,90.097,78.36495327862438
3527900,Lutécia (SP),2009,70.0,82.59259046994678
3527900,Lutécia (SP),2010,70.0,73.07439358811837
3527900,Lutécia (SP),2011,63.0,68.7971024975455
3527900,Lutécia (SP),2012,70.0,68.49873775336714
3527900,Lutécia (SP),2013,89.713,80.3176158851872
3527900,Lutécia (SP),2014,63.0,78.30439628292575
3527900,Lutécia (SP),2015,68.0,70.20963767333278
3527900,Lutécia (SP),2016,61.0,69.48707268100479
3527900,Lutécia (SP),2017,81.0,74.84367147593173
3527900,Lutécia (SP),2018,80.467,81.3707620595365
3527900,Lutécia (SP),2019,70.489,76.28507826607887
3527900,Lutécia (SP),2020,70.0,70.65941044853828
3527900,Lutécia (SP),2021,70.0,68.53960855351744
3527900,Lutécia (SP),2022,70.0,73.36619340138412
3527900,Lutécia (SP),2023,70.0,73.57898359217688
3527900,Lutécia (SP),2024,70.0,69.91264458142267
3528007,Macatuba (SP),2001,70.0,72.02578001860894
3528007,Macatuba (SP),2002,79.567,76.67410058004555
3528007,Macatuba (SP),2003,77.078,80.71739818506705
3528007,Macatuba (SP),2004,77.0,78.77814654970985
3528007,Macatuba (SP),2005,78.551,78.87476755587839
3528007,Macatuba (SP),2006,90.0,81.01035518132697
3528007,Macatuba (SP),2007,90.0,87.84573273682078
3528007,Macatuba (SP),2008,90.0,88.49175473638745
3528007,Macatuba (SP),2009,90.0,88.69336276776936
3528007,Macatuba (SP),2010,90.0,88.59474768483874
3528007,Macatuba (SP),2011,78.0,84.85357261460527
3528007,Macatuba (SP),2012,78.0,77.4092506514644
3528007,Macatuba (SP),2013,78.0,79.50092017956649
3528007,Macatuba (SP),2014,90.0,68.41881060269007
3528007,Macatuba (SP),2015,90.0,87.86332878704583
3528007,Macatuba (SP),2016,90.0,87.95936084121979
3528007,Macatuba (SP),2017,90.0,87.12217683104765
3528007,Macatuba (SP),2018,86.0,86.77317973871925
3528007,Macatuba (SP),2019,86.0,83.25194581617043
3528007,Macatuba (SP),2020,84.0,84.38068646959988
3528007,Macatuba (SP),2021,72.0,76.56085787598515
3528007,Macatuba (SP),2022,84.0,77.30046117783608
3528007,Macatuba (SP),2023,85.0,84.2893497798923
3528007,Macatuba (SP),2024,78.0,78.19086526639332
3528106,Macaubal (SP),2002,100.0,93.18577253451858
3528106,Macaubal (SP),2003,100.0,96.0743710762536
3528106,Macaubal (SP),2004,100.0,90.69652132835284
3528106,Macaubal (SP),2005,98.899,96.50105330079958
3528106,Macaubal (SP),2006,120.0,106.78189868929732
3528106,Macaubal (SP),2007,90.0,103.14883261986628
3528106,Macaubal (SP),2008,90.0,89.34724194070748
3528106,Macaubal (SP),2009,90.0,90.11597840076267
3528106,Macaubal (SP),2010,90.0,89.77103704217811
3528106,Macaubal (SP),2011,90.0,89.58149965776491
3528106,Macaubal (SP),2012,80.0,81.92181216279779
3528106,Macaubal (SP),2013,95.625,83.16001539304084
3528106,Macaubal (SP),2014,80.0,74.4670180068791
3528106,Macaubal (SP),2015,70.0,80.82718236412182
3528106,Macaubal (SP),2016,70.0,73.68766263022752
3528106,Macaubal (SP),2017,70.0,71.94314796383541
3528106,Macaubal (SP),2018,70.0,69.95734043606362
3528106,Macaubal (SP),2019,80.0,75.6719961473341
3528106,Macaubal (SP),2020,80.0,80.06934570084901
3528106,Macaubal (SP),2021,75.0,78.8835942077124
3528106,Macaubal (SP),2022,100.0,85.41132232804046
3528106,Macaubal (SP),2023,100.0,99.48031508286154
3528106,Macaubal (SP),2024,80.0,87.38659713043026
3528205,Macedônia (SP),2007,43.636,60.87773091917296
3528205,Macedônia (SP),2008,100.0,72.30980382967032
3528205,Macedônia (SP),2009,59.523,87.02633849680474
3528205,Macedônia (SP),2010,117.647,87.37249613822331
3528205,Macedônia (SP),2011,80.0,91.66720143093715
3528205,Macedônia (SP),2012,75.0,78.15305460763301
3528205,Macedônia (SP),2013,75.0,75.77356772290746
3528205,Macedônia (SP),2014,70.0,71.39024266247769
3528205,Macedônia (SP),2015,70.0,74.70598295581856
3528205,Macedônia (SP),2016,70.0,73.5098881937289
3528205,Macedônia (SP),2017,80.0,74.85301621288677
3528205,Macedônia (SP),2018,80.0,77.95647794473525
3528205,Macedônia (SP),2019,77.538,78.51157043482348
3528205,Macedônia (SP),2020,80.0,79.66393049106136
3528205,Macedônia (SP),2021,75.0,73.86874786208236
3528205,Macedônia (SP),2022,80.0,80.2907116864871
3528205,Macedônia (SP),2023,80.0,82.307655616145
3528205,Macedônia (SP),2024,80.0,78.90103473081408
3528304,Magda (SP),2001,70.0,67.89611001603116
3528304,Magda (SP),2002,54.883,67.87252929574805
3528304,Magda (SP),2003,82.059,87.99030117823258
3528304,Magda (SP),2004,84.395,81.95495223327433
3528304,Magda (SP),2005,89.951,86.81144795575456
3528304,Magda (SP),2006,85.0,86.3739262706525
3528304,Magda (SP),2007,85.0,83.96430716004065
3528304,Magda (SP),2008,74.755,80.1182382070271
3528304,Magda (SP),2009,81.744,79.63484679330577
3528304,Magda (SP),2010,85.0,82.56861654733686
3528304,Magda (SP),2011,85.0,80.44495127718625
3528304,Magda (SP),2012,62.295,72.78166882398158
3528304,Magda (SP),2013,62.3,69.81166939235217
3528304,Magda (SP),2014,69.0,69.71569313679132
3528304,Magda (SP),2015,75.131,72.32471415543658
3528304,Magda (SP),2016,76.0,76.26246704847807
3528304,Magda (SP),2017,75.0,77.21451952214885
3528304,Magda (SP),2018,75.0,75.79066408698233
3528304,Magda (SP),2019,75.0,70.38770924430425
3528304,Magda (SP),2020,65.0,71.4606419694778
3528304,Magda (SP),2021,62.5,64.9493845706826
3528304,Magda (SP),2022,75.0,73.35301468490395
3528304,Magda (SP),2023,75.0,78.35993850365907
3528304,Magda (SP),2024,68.0,69.25301551817302
3528403,Mairinque (SP),2002,60.0,59.92222723340212
3528403,Mairinque (SP),2003,60.0,59.90861992995237
3528403,Mairinque (SP),2004,60.0,62.21036484802442
3528403,Mairinque (SP),2005,69.523,57.78348471496553
3528403,Mairinque (SP),2006,60.0,70.51096257539908
3528403,Mairinque (SP),2008,69.523,63.87434944920433
3528601,Manduri (SP),2003,82.0,81.20419499461342
3528601,Manduri (SP),2004,82.0,82.22615508866788
3528601,Manduri (SP),2005,79.462,79.20615454435192
3528601,Manduri (SP),2006,100.0,77.5522599781644
3528601,Manduri (SP),2007,80.0,85.2907879146627
3528601,Manduri (SP),2008,81.0,80.42575222062771
3528601,Manduri (SP),2009,80.771,78.36287398383654
3528601,Manduri (SP),2010,81.0,80.38005632983099
3528601,Manduri (SP),2011,81.0,80.23283574254037
3528601,Manduri (SP),2012,81.0,82.34917068746795
3528601,Manduri (SP),2013,90.476,86.71449001612804
3528601,Manduri (SP),2014,88.0,84.08634006349415
3528601,Manduri (SP),2015,94.0,88.41599581510246
3528601,Manduri (SP),2016,94.0,88.43603286944372
3528601,Manduri (SP),2017,94.0,90.08234429964081
3528601,Manduri (SP),2018,94.0,91.05201487136492
3528601,Manduri (SP),2019,85.54,88.11416242174273
3528601,Manduri (SP),2020,85.54,84.9556511300325
3528601,Manduri (SP),2021,91.0,87.16699810659767
3528601,Manduri (SP),2022,88.0,88.36994345822727
3528601,Manduri (SP),2023,88.0,87.19365725020101
3528601,Manduri (SP),2024,88.0,81.2297025550491
3528700,Marabá Paulista (SP),2002,70.0,64.51606676816239
3528700,Marabá Paulista (SP),2003,70.0,67.16394078870547
3528700,Marabá Paulista (SP),2004,70.0,69.7376643812978
3528700,Marabá Paulista (SP),2005,79.464,81.25386343736969
3528700,Marabá Paulista (SP),2006,83.0,78.25747558721274
3528700,Marabá Paulista (SP),2007,83.0,81.33260938016365
3528700,Marabá Paulista (SP),2008,80.0,83.23672274053142
3528700,Marabá Paulista (SP),2009,80.0,81.89472139769225
3528700,Marabá Paulista (SP),2010,74.0,79.11557300392082
3528700,Marabá Paulista (SP),2011,74.0,73.11827053057101
3528700,Marabá Paulista (SP),2012,66.0,69.13272703576418
3528700,Marabá Paulista (SP),2013,70.0,68.92312899355878
3528700,Marabá Paulista (SP),2014,75.0,69.85973088056505
3528700,Marabá Paulista (SP),2015,76.989,76.31565587068695
3528700,Marabá Paulista (SP),2016,71.82,74.91909951995893
3528700,Marabá Paulista (SP),2017,70.0,71.74858162655363
3528700,Marabá Paulista (SP),2018,70.0,71.00035921663508
3528700,Marabá Paulista (SP),2019,72.273,74.54527732420931
3528700,Marabá Paulista (SP),2020,72.273,70.87771940001666
3528700,Marabá Paulista (SP),2021,71.364,69.16069773895633
3528700,Marabá Paulista (SP),2022,69.291,72.84917159715357
3528700,Marabá Paulista (SP),2023,70.0,72.5272082618998
3528700,Marabá Paulista (SP),2024,71.212,73.17779743799261
3528809,Maracaí (SP),2001,90.0,79.52926337636578
3528809,Maracaí (SP),2002,90.0,87.07642466962703
3528809,Maracaí (SP),2003,80.221,85.38448036005849
3528809,Maracaí (SP),2004,85.0,83.40485954750272
3528809,Maracaí (SP),2005,92.413,85.84411134359156
3528809,Maracaí (SP),2006,81.395,87.76258614763236
3528809,Maracaí (SP),2007,85.0,84.43185220090736
3528809,Maracaí (SP),2008,84.617,84.67306961092947
3528809,Maracaí (SP),2009,87.959,83.43942528631034
3528809,Maracaí (SP),2010,83.699,82.39143262105587
3528809,Maracaí (SP),2011,74.4,72.96895631934837
3528809,Maracaí (SP),2012,74.971,77.40269589343359
3528809,Maracaí (SP),2013,75.0,74.98516864648342
3528809,Maracaí (SP),2014,73.0,73.71059983248396
3528809,Maracaí (SP),2015,75.0,78.11744026789837
3528809,Maracaí (SP),2016,75.0,77.55469050550931
3528809,Maracaí (SP),2017,87.0,85.92174447312155
3528809,Maracaí (SP),2018,90.0,86.14523915220136
3528809,Maracaí (SP),2019,90.0,88.19763634179921
3528809,Maracaí (SP),2020,90.0,86.96888859215787
3528809,Maracaí (SP),2021,81.0,83.57740443592976
3528809,Maracaí (SP),2022,84.398,85.21767090792731
3528809,Maracaí (SP),2023,89.366,86.04451032249875
3528809,Maracaí (SP),2024,85.0,86.75596459015283
3528858,Marapoama (SP),2001,70.0,78.3841731743503
3528858,Marapoama (SP),2002,62.796,76.06999000221096
3528858,Marapoama (SP),2003,80.0,77.36887462514677
3528858,Marapoama (SP),2004,80.0,80.71409101155663
3528858,Marapoama (SP),2005,79.463,81.89381789205063
