NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,V_numerico,variavel_padronizada
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,79,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,79,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2002,2002,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2003,2003,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2004,2004,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2005,2005,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2006,2006,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2007,2007,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2008,2008,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2009,2009,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2010,2010,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2011,2011,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2012,2012,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2013,2013,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2014,2014,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2015,2015,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2016,2016,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2017,2017,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2018,2018,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2019,2019,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2020,2020,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2021,2021,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2022,2022,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2023,2023,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,40,Mil Reais,...,3539103,Pirapora do Bom Jesus (SP),215,Valor da produção,2024,2024,40106,Cana-de-açúcar,,valor_producao_mil_reais
6,Município,1006,Hectares,1900,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2000,2000,40106,Cana-de-açúcar,1900,area_plantada_ha
6,Município,1006,Hectares,1900,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2001,2001,40106,Cana-de-açúcar,1900,area_plantada_ha
6,Município,1006,Hectares,1950,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2002,2002,40106,Cana-de-açúcar,1950,area_plantada_ha
6,Município,1006,Hectares,1950,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2003,2003,40106,Cana-de-açúcar,1950,area_plantada_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2004,2004,40106,Cana-de-açúcar,2500,area_plantada_ha
6,Município,1006,Hectares,2625,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2005,2005,40106,Cana-de-açúcar,2625,area_plantada_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2006,2006,40106,Cana-de-açúcar,2500,area_plantada_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2007,2007,40106,Cana-de-açúcar,2500,area_plantada_ha
6,Município,1006,Hectares,9972,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2008,2008,40106,Cana-de-açúcar,9972,area_plantada_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2009,2009,40106,Cana-de-açúcar,19972,area_plantada_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2010,2010,40106,Cana-de-açúcar,19972,area_plantada_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2011,2011,40106,Cana-de-açúcar,19972,area_plantada_ha
6,Município,1006,Hectares,20072,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2012,2012,40106,Cana-de-açúcar,20072,area_plantada_ha
6,Município,1006,Hectares,23072,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2013,2013,40106,Cana-de-açúcar,23072,area_plantada_ha
6,Município,1006,Hectares,24072,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2014,2014,40106,Cana-de-açúcar,24072,area_plantada_ha
6,Município,1006,Hectares,24072,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2015,2015,40106,Cana-de-açúcar,24072,area_plantada_ha
6,Município,1006,Hectares,9000,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2016,2016,40106,Cana-de-açúcar,9000,area_plantada_ha
6,Município,1006,Hectares,9000,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2017,2017,40106,Cana-de-açúcar,9000,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2018,2018,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2019,2019,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,18360,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2020,2020,40106,Cana-de-açúcar,18360,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2021,2021,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2022,2022,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2023,2023,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),8331,Área plantada ou destinada à colheita,2024,2024,40106,Cana-de-açúcar,10500,area_plantada_ha
6,Município,1006,Hectares,1900,3539202,Pirapozinho (SP),216,Área colhida,2000,2000,40106,Cana-de-açúcar,1900,area_colhida_ha
6,Município,1006,Hectares,1900,3539202,Pirapozinho (SP),216,Área colhida,2001,2001,40106,Cana-de-açúcar,1900,area_colhida_ha
6,Município,1006,Hectares,1950,3539202,Pirapozinho (SP),216,Área colhida,2002,2002,40106,Cana-de-açúcar,1950,area_colhida_ha
6,Município,1006,Hectares,1950,3539202,Pirapozinho (SP),216,Área colhida,2003,2003,40106,Cana-de-açúcar,1950,area_colhida_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),216,Área colhida,2004,2004,40106,Cana-de-açúcar,2500,area_colhida_ha
6,Município,1006,Hectares,2625,3539202,Pirapozinho (SP),216,Área colhida,2005,2005,40106,Cana-de-açúcar,2625,area_colhida_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),216,Área colhida,2006,2006,40106,Cana-de-açúcar,2500,area_colhida_ha
6,Município,1006,Hectares,2500,3539202,Pirapozinho (SP),216,Área colhida,2007,2007,40106,Cana-de-açúcar,2500,area_colhida_ha
6,Município,1006,Hectares,9972,3539202,Pirapozinho (SP),216,Área colhida,2008,2008,40106,Cana-de-açúcar,9972,area_colhida_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),216,Área colhida,2009,2009,40106,Cana-de-açúcar,19972,area_colhida_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),216,Área colhida,2010,2010,40106,Cana-de-açúcar,19972,area_colhida_ha
6,Município,1006,Hectares,19972,3539202,Pirapozinho (SP),216,Área colhida,2011,2011,40106,Cana-de-açúcar,19972,area_colhida_ha
6,Município,1006,Hectares,20072,3539202,Pirapozinho (SP),216,Área colhida,2012,2012,40106,Cana-de-açúcar,20072,area_colhida_ha
6,Município,1006,Hectares,23072,3539202,Pirapozinho (SP),216,Área colhida,2013,2013,40106,Cana-de-açúcar,23072,area_colhida_ha
6,Município,1006,Hectares,24072,3539202,Pirapozinho (SP),216,Área colhida,2014,2014,40106,Cana-de-açúcar,24072,area_colhida_ha
6,Município,1006,Hectares,24072,3539202,Pirapozinho (SP),216,Área colhida,2015,2015,40106,Cana-de-açúcar,24072,area_colhida_ha
6,Município,1006,Hectares,9000,3539202,Pirapozinho (SP),216,Área colhida,2016,2016,40106,Cana-de-açúcar,9000,area_colhida_ha
6,Município,1006,Hectares,9000,3539202,Pirapozinho (SP),216,Área colhida,2017,2017,40106,Cana-de-açúcar,9000,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2018,2018,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2019,2019,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1006,Hectares,18360,3539202,Pirapozinho (SP),216,Área colhida,2020,2020,40106,Cana-de-açúcar,18360,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2021,2021,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2022,2022,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2023,2023,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1006,Hectares,10500,3539202,Pirapozinho (SP),216,Área colhida,2024,2024,40106,Cana-de-açúcar,10500,area_colhida_ha
6,Município,1017,Toneladas,152000,3539202,Pirapozinho (SP),214,Quantidade produzida,2000,2000,40106,Cana-de-açúcar,152000,producao_ton
6,Município,1017,Toneladas,133000,3539202,Pirapozinho (SP),214,Quantidade produzida,2001,2001,40106,Cana-de-açúcar,133000,producao_ton
6,Município,1017,Toneladas,136500,3539202,Pirapozinho (SP),214,Quantidade produzida,2002,2002,40106,Cana-de-açúcar,136500,producao_ton
6,Município,1017,Toneladas,136500,3539202,Pirapozinho (SP),214,Quantidade produzida,2003,2003,40106,Cana-de-açúcar,136500,producao_ton
6,Município,1017,Toneladas,175000,3539202,Pirapozinho (SP),214,Quantidade produzida,2004,2004,40106,Cana-de-açúcar,175000,producao_ton
6,Município,1017,Toneladas,182518,3539202,Pirapozinho (SP),214,Quantidade produzida,2005,2005,40106,Cana-de-açúcar,182518,producao_ton
6,Município,1017,Toneladas,175000,3539202,Pirapozinho (SP),214,Quantidade produzida,2006,2006,40106,Cana-de-açúcar,175000,producao_ton
6,Município,1017,Toneladas,175000,3539202,Pirapozinho (SP),214,Quantidade produzida,2007,2007,40106,Cana-de-açúcar,175000,producao_ton
6,Município,1017,Toneladas,698040,3539202,Pirapozinho (SP),214,Quantidade produzida,2008,2008,40106,Cana-de-açúcar,698040,producao_ton
6,Município,1017,Toneladas,1597760,3539202,Pirapozinho (SP),214,Quantidade produzida,2009,2009,40106,Cana-de-açúcar,1597760,producao_ton
6,Município,1017,Toneladas,1597760,3539202,Pirapozinho (SP),214,Quantidade produzida,2010,2010,40106,Cana-de-açúcar,1597760,producao_ton
6,Município,1017,Toneladas,1398040,3539202,Pirapozinho (SP),214,Quantidade produzida,2011,2011,40106,Cana-de-açúcar,1398040,producao_ton
6,Município,1017,Toneladas,1418012,3539202,Pirapozinho (SP),214,Quantidade produzida,2012,2012,40106,Cana-de-açúcar,1418012,producao_ton
6,Município,1017,Toneladas,1615040,3539202,Pirapozinho (SP),214,Quantidade produzida,2013,2013,40106,Cana-de-açúcar,1615040,producao_ton
6,Município,1017,Toneladas,1925700,3539202,Pirapozinho (SP),214,Quantidade produzida,2014,2014,40106,Cana-de-açúcar,1925700,producao_ton
6,Município,1017,Toneladas,1925760,3539202,Pirapozinho (SP),214,Quantidade produzida,2015,2015,40106,Cana-de-açúcar,1925760,producao_ton
6,Município,1017,Toneladas,720000,3539202,Pirapozinho (SP),214,Quantidade produzida,2016,2016,40106,Cana-de-açúcar,720000,producao_ton
6,Município,1017,Toneladas,700000,3539202,Pirapozinho (SP),214,Quantidade produzida,2017,2017,40106,Cana-de-açúcar,700000,producao_ton
6,Município,1017,Toneladas,840000,3539202,Pirapozinho (SP),214,Quantidade produzida,2018,2018,40106,Cana-de-açúcar,840000,producao_ton
6,Município,1017,Toneladas,840000,3539202,Pirapozinho (SP),214,Quantidade produzida,2019,2019,40106,Cana-de-açúcar,840000,producao_ton
6,Município,1017,Toneladas,1468800,3539202,Pirapozinho (SP),214,Quantidade produzida,2020,2020,40106,Cana-de-açúcar,1468800,producao_ton
6,Município,1017,Toneladas,842250,3539202,Pirapozinho (SP),214,Quantidade produzida,2021,2021,40106,Cana-de-açúcar,842250,producao_ton
6,Município,1017,Toneladas,840000,3539202,Pirapozinho (SP),214,Quantidade produzida,2022,2022,40106,Cana-de-açúcar,840000,producao_ton
6,Município,1017,Toneladas,838500,3539202,Pirapozinho (SP),214,Quantidade produzida,2023,2023,40106,Cana-de-açúcar,838500,producao_ton
6,Município,1017,Toneladas,840000,3539202,Pirapozinho (SP),214,Quantidade produzida,2024,2024,40106,Cana-de-açúcar,840000,producao_ton
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2000,2000,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2001,2001,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2002,2002,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2003,2003,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2004,2004,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,69530,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2005,2005,40106,Cana-de-açúcar,69530,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2006,2006,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2007,2007,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2008,2008,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2009,2009,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2010,2010,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2011,2011,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70646,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2012,2012,40106,Cana-de-açúcar,70646,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,70000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2013,2013,40106,Cana-de-açúcar,70000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,79998,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2014,2014,40106,Cana-de-açúcar,79998,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2015,2015,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2016,2016,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,77778,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2017,2017,40106,Cana-de-açúcar,77778,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2018,2018,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2019,2019,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2020,2020,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80214,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2021,2021,40106,Cana-de-açúcar,80214,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2022,2022,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,79857,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2023,2023,40106,Cana-de-açúcar,79857,rendimento_kg_ha
6,Município,33,Quilogramas por Hectare,80000,3539202,Pirapozinho (SP),112,Rendimento médio da produção,2024,2024,40106,Cana-de-açúcar,80000,rendimento_kg_ha
6,Município,40,Mil Reais,2712,3539202,Pirapozinho (SP),215,Valor da produção,2000,2000,40106,Cana-de-açúcar,2712,valor_producao_mil_reais
6,Município,40,Mil Reais,3289,3539202,Pirapozinho (SP),215,Valor da produção,2001,2001,40106,Cana-de-açúcar,3289,valor_producao_mil_reais
